fpr,tpr,threshold
0.11066931742876077,0.5906313645621182,0.5926666666666666
0.11066931742876077,0.5957230142566191,0.5916666666666667
0.11100066269052353,0.5957230142566191,0.5909523809523809
0.11100066269052353,0.5967413441955194,0.5908492063492062
0.11133200795228629,0.5967413441955194,0.5908015873015874
0.11133200795228629,0.5977596741344195,0.5905833333333333
0.11166335321404904,0.5977596741344195,0.5903412698412699
0.11166335321404904,0.6018329938900203,0.5898333333333333
0.1119946984758118,0.6018329938900203,0.5897222222222223
0.1119946984758118,0.6028513238289206,0.5893571428571429
0.1126573889993373,0.6028513238289206,0.5891341991341992
0.1126573889993373,0.6038696537678208,0.5890714285714286
0.11398277004638833,0.6038696537678208,0.5869642857142857
0.11398277004638833,0.604887983706721,0.5868333333333333
0.1149768058316766,0.604887983706721,0.585452380952381
0.1149768058316766,0.6059063136456212,0.5851428571428571
0.11563949635520213,0.6059063136456212,0.5849603174603174
0.11563949635520213,0.6079429735234216,0.5848333333333333
0.11630218687872763,0.6079429735234216,0.5841904761904761
0.11630218687872763,0.6089613034623218,0.584
0.1166335321404904,0.6089613034623218,0.5833333333333333
0.1166335321404904,0.609979633401222,0.5827500000000001
0.11696487740225314,0.609979633401222,0.5826666666666667
0.11696487740225314,0.6120162932790224,0.5819047619047619
0.11862160371106693,0.6120162932790224,0.58
0.11862160371106693,0.6140529531568228,0.5796904761904763
0.11928429423459244,0.6140529531568228,0.5792023809523809
0.11994698475811796,0.6140529531568228,0.5791666666666667
0.11994698475811796,0.6160896130346232,0.5787380952380952
0.12060967528164347,0.6160896130346232,0.5783095238095239
0.12060967528164347,0.6171079429735234,0.5780833333333333
0.12127236580516898,0.6171079429735234,0.5777738095238094
0.12127236580516898,0.6191446028513238,0.5775833333333333
0.1219350563286945,0.6191446028513238,0.5772222222222222
0.1219350563286945,0.620162932790224,0.5771547619047618
0.12226640159045726,0.620162932790224,0.577
0.12292909211398277,0.620162932790224,0.5766666666666667
0.12292909211398277,0.6221995926680245,0.5761984126984127
0.12326043737574553,0.6221995926680245,0.5761190476190476
0.12326043737574553,0.6232179226069247,0.5757936507936507
0.12392312789927104,0.6232179226069247,0.5753928571428572
0.12392312789927104,0.6293279022403259,0.5735833333333333
0.12458581842279655,0.6293279022403259,0.5735
0.12458581842279655,0.630346232179226,0.5732619047619046
0.12524850894632206,0.630346232179226,0.5725476190476191
0.12524850894632206,0.6323828920570265,0.5720714285714287
0.12557985420808482,0.6323828920570265,0.5718928571428571
0.12557985420808482,0.6334012219959266,0.571857142857143
0.12591119946984758,0.6344195519348269,0.5718333333333333
0.12624254473161034,0.6344195519348269,0.5714761904761905
0.12624254473161034,0.6354378818737271,0.5711666666666666
0.1265738899933731,0.6354378818737271,0.5708214285714287
0.1265738899933731,0.6364562118126272,0.5706428571428571
0.12690523525513586,0.6364562118126272,0.5697261904761904
0.12690523525513586,0.6374745417515275,0.5696666666666668
0.12789927104042412,0.6374745417515275,0.569
0.12789927104042412,0.6405295315682281,0.5684199134199133
0.12922465208747516,0.6405295315682281,0.5673333333333332
0.12922465208747516,0.6415478615071283,0.5672261904761906
0.1295559973492379,0.6415478615071283,0.5667499999999999
0.1295559973492379,0.6446028513238289,0.5660714285714284
0.13088137839628894,0.6446028513238289,0.5655714285714286
0.13088137839628894,0.6456211812627292,0.5654166666666667
0.1312127236580517,0.6456211812627292,0.5651428571428571
0.1312127236580517,0.6476578411405295,0.5645436507936508
0.13154406891981443,0.6476578411405295,0.5641666666666666
0.13154406891981443,0.6486761710794298,0.5640833333333333
0.1318754141815772,0.6486761710794298,0.5636666666666666
0.1318754141815772,0.6496945010183299,0.5635714285714285
0.13220675944333996,0.6496945010183299,0.5635357142857143
0.13220675944333996,0.6507128309572301,0.5628928571428571
0.13253810470510272,0.6507128309572301,0.5625
0.13253810470510272,0.6527494908350305,0.5617380952380953
0.13320079522862824,0.6527494908350305,0.5609047619047619
0.13320079522862824,0.6558044806517311,0.5602857142857143
0.133532140490391,0.6558044806517311,0.5597222222222222
0.133532140490391,0.6568228105906314,0.5597142857142857
0.1341948310139165,0.6568228105906314,0.5595
0.1341948310139165,0.6588594704684317,0.5591904761904762
0.13452617627567925,0.6588594704684317,0.5583214285714284
0.13452617627567925,0.659877800407332,0.5582738095238095
0.13485752153744202,0.659877800407332,0.5582380952380952
0.13485752153744202,0.6608961303462322,0.5579047619047619
0.13552021206096754,0.6608961303462322,0.5576190476190476
0.13552021206096754,0.6619144602851323,0.5575476190476191
0.13750828363154408,0.6619144602851323,0.5556666666666666
0.13750828363154408,0.6639511201629328,0.5555833333333333
0.13783962889330684,0.6639511201629328,0.5555521978021979
0.13783962889330684,0.6680244399185336,0.5540833333333334
0.13850231941683233,0.6680244399185336,0.5534166666666667
0.13850231941683233,0.6690427698574338,0.5531190476190475
0.13916500994035785,0.6690427698574338,0.552611111111111
0.13916500994035785,0.670061099796334,0.5524047619047617
0.13949635520212061,0.670061099796334,0.552
0.13949635520212061,0.6731160896130346,0.55125
0.14049039098740887,0.6731160896130346,0.551047619047619
