precision,recall,threshold
0.7088607594936709,0.6,0.5319500284338313
0.711864406779661,0.6,0.5322093783465303
0.7148936170212766,0.6,0.5350946070772997
0.717948717948718,0.6,0.5351380270008245
0.721030042918455,0.6,0.5361770110560427
0.7198275862068966,0.5964285714285714,0.5404990593565793
0.7186147186147186,0.5928571428571429,0.5411652226252663
0.717391304347826,0.5892857142857143,0.5411904583133866
0.7161572052401747,0.5857142857142857,0.5414537136063567
0.7149122807017544,0.5821428571428572,0.5430471230777553
0.7136563876651982,0.5785714285714286,0.5449395880178415
0.7123893805309734,0.575,0.5459292208412471
0.7155555555555555,0.575,0.5468401494687158
0.71875,0.575,0.5479060415415794
0.7174887892376681,0.5714285714285714,0.5484027146613782
0.7162162162162162,0.5678571428571428,0.5486332267808439
0.7194570135746606,0.5678571428571428,0.5494293963184511
0.7181818181818181,0.5642857142857143,0.5508845242876731
0.7214611872146118,0.5642857142857143,0.552129901156289
0.7201834862385321,0.5607142857142857,0.554243991200931
0.7188940092165899,0.5571428571428572,0.5544372068320992
0.7175925925925926,0.5535714285714286,0.5548182553942064
0.7162790697674418,0.55,0.5558584653177572
0.719626168224299,0.55,0.5569216318610039
0.7183098591549296,0.5464285714285714,0.5597197071634129
0.7169811320754716,0.5428571428571428,0.5635624732170094
0.7156398104265402,0.5392857142857143,0.5637640857120634
0.7142857142857143,0.5357142857142857,0.5651938717128213
0.7129186602870813,0.5321428571428571,0.5670525872065625
0.7163461538461539,0.5321428571428571,0.5678583605000042
0.714975845410628,0.5285714285714286,0.5730749436960477
0.7135922330097088,0.525,0.574598389118863
0.7170731707317073,0.525,0.5746900632646136
0.7205882352941176,0.525,0.5770207337320243
0.7192118226600985,0.5214285714285715,0.5781155522871618
0.7178217821782178,0.5178571428571429,0.5794389212586554
0.7164179104477612,0.5142857142857142,0.580419912434192
0.715,0.5107142857142857,0.5829594233399977
0.7135678391959799,0.5071428571428571,0.5836933137111129
0.7121212121212122,0.5035714285714286,0.5885428420353707
0.7106598984771574,0.5,0.5908565916077726
0.7142857142857143,0.5,0.5912607151097774
0.717948717948718,0.5,0.5919539364422677
0.7216494845360825,0.5,0.5919711044310552
0.7253886010362695,0.5,0.592452369570955
